Transaction_ID,Date_Time,Branch,Product_Name,Size,Unit_Price,Quantity,Discount_Rate,Topping_Type,Customer_ID,Customer_Age,Customer_Gender,Membership_Status,Payment_Method,Order_Source,Delivery_Time_Min,Delivery_Distance_KM,Staff_ID,Temperature_Celsius,Humidity_Percent,Store_Rating,Is_Public_Holiday,Category,Region,Is_Weekend,Hour_of_Day,Tax_Amount,Total_Revenue,Year,month,day,Shift,Discount_Group,Temperature_Group
104496,2024-02-16 19:45:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,147.47,4,0.0,Lotus,62374,21.0,Male,Gold,Wallet,Talabat,77,0.5,114,25.6,62.0,1.0,0,Traditional,Delta,1,19,82.58,672.46,2024,2,16,Evening,No Discount,Hot
108174,2024-03-26 03:15:00,Mansoura-Mashaya,Super B.Laban,Small,178.03,9,0.0,Pistachio,63304,16.0,Female,Unknown,Wallet,Mobile App,76,4.1,114,20.6,76.9,5.0,0,Signature,Delta,0,3,224.32,1826.59,2024,3,26,Late Night,No Discount,Moderate
106656,2024-03-10 07:45:00,Giza-Zayed,Sweet Koshary Mix,Medium,63.66,5,0.0,Lotus,52743,37.0,Male,Gold,Wallet,Mobile App,96,12.0,134,40.0,64.1,1.0,0,Signature,Greater Cairo,1,7,44.56,362.85999999999996,2024,3,10,Morning,No Discount,Hot
102369,2024-01-25 16:00:00,Mansoura-Mashaya,Om Ali Cream,Medium,163.75,1,0.0,Nuts,58899,43.5,Male,Silver,Instapay,ElMenus,17,8.9,112,44.1,76.0,4.0,0,Traditional,Delta,0,16,22.92,186.67000000000002,2024,1,25,Afternoon,No Discount,Hot
104781,2024-02-19 19:00:00,Dubai-Marina,Ice Cream Mango,Large,128.17,8,0.1,none,75557,42.0,Female,Gold,Cash,ElMenus,25,7.3,116,23.7,57.8,2.0,0,Ice Cream,UAE,0,19,143.55,1168.9099999999999,2024,2,19,Evening,Medium Discount,Moderate
107993,2024-03-24 06:00:00,Alex-Stanly,Sweet Koshary Mix,Small,69.19,11,0.0,none,51804,35.0,Female,Unknown,Cash,In-store,67,13.4,106,27.8,74.8,4.0,0,Signature,Alexandria,1,6,106.55,867.6399999999999,2024,3,24,Morning,No Discount,Hot
102951,2024-01-31 17:30:00,Tanta-Saeed,Qishtouza Nutella,Medium,94.11,6,0.0,Lotus,79736,47.0,Female,Unknown,Instapay,ElMenus,22,5.6,128,19.7,62.4,1.0,0,Modern,Delta,0,17,79.05,643.7099999999999,2024,1,31,Evening,No Discount,Cold
105626,2024-02-28 14:15:00,Cairo-Nasr City,Qishtouza Nutella,Medium,60.52,3,0.0,Pistachio,71993,52.0,Female,Silver,Wallet,Talabat,42,5.3,134,29.1,24.1,3.0,0,Modern,Greater Cairo,0,14,25.42,206.98000000000002,2024,2,28,Afternoon,No Discount,Hot
106972,2024-03-13 14:45:00,Giza-Zayed,Sweet Koshary Mix,Large,69.19,10,0.0,Pistachio,86027,43.5,Female,Silver,Instapay,Mobile App,91,11.5,141,29.8,44.3,5.0,0,Signature,Greater Cairo,0,14,96.87,788.77,2024,3,13,Afternoon,No Discount,Hot
108717,2024-03-31 19:00:00,Cairo-Nasr City,Ice Cream Mango,Medium,138.78,2,0.0,none,58305,71.0,Female,Unknown,Wallet,Mobile App,21,12.6,110,31.4,39.4,3.0,0,Ice Cream,Greater Cairo,1,19,38.86,316.42,2024,3,31,Evening,No Discount,Hot
101842,2024-01-20 04:15:00,Tanta-Saeed,Qishtouza Nutella,Medium,155.97,7,0.15,none,57015,45.0,Female,Silver,Instapay,In-store,38,14.0,146,43.4,54.9,4.0,0,Modern,Delta,1,4,152.85,1244.6399999999999,2024,1,20,Late Night,Medium Discount,Hot
105987,2024-03-03 08:30:00,Giza-Zayed,Qishtouza Nutella,Large,81.48,5,0.0,none,55214,43.5,Female,Bronze,Credit Card,In-store,33,9.5,145,18.9,66.7,5.0,0,Modern,Greater Cairo,1,8,57.04,464.44000000000005,2024,3,3,Morning,No Discount,Cold
100538,2024-01-06 14:15:00,Dubai-Marina,Rice Pudding Nuts,Small,86.68,4,0.0,Lotus,56799,73.0,Female,Bronze,Instapay,In-store,89,10.5,102,42.2,86.6,3.0,0,Traditional,UAE,1,14,48.54,395.26000000000005,2024,1,6,Afternoon,No Discount,Hot
102807,2024-01-30 05:30:00,Mansoura-Mashaya,Om Ali Cream,Medium,110.45,6,0.0,Pistachio,72411,12.0,Female,Gold,Cash,Mobile App,69,9.2,121,30.7,38.3,3.0,0,Traditional,Delta,0,5,92.78,755.48,2024,1,30,Morning,No Discount,Hot
105802,2024-03-01 10:15:00,Mansoura-Mashaya,Qishtouza Lotus,Medium,109.66,1,0.0,none,70416,19.0,Male,Silver,Credit Card,Mobile App,47,8.1,111,30.9,25.2,4.0,0,Modern,Delta,1,10,15.35,125.00999999999999,2024,3,1,Morning,No Discount,Hot
105597,2024-02-28 07:00:00,Cairo-Zamalek,Om Ali Cream,Small,60.96,1,0.0,none,70654,21.0,Male,Bronze,Instapay,Talabat,76,14.9,139,40.7,72.1,4.0,0,Traditional,Greater Cairo,0,7,8.53,69.49,2024,2,28,Morning,No Discount,Hot
107207,2024-03-16 01:30:00,Tanta-Saeed,Qishtouza Nutella,Medium,168.78,2,0.15,Pistachio,86472,68.0,Female,Bronze,Instapay,ElMenus,80,12.9,123,21.7,51.9,3.0,0,Modern,Delta,1,1,47.26,384.82,2024,3,16,Late Night,Medium Discount,Moderate
107344,2024-03-17 11:45:00,Giza-Zayed,Rice Pudding Oven,Medium,168.98,6,0.0,none,83642,41.0,Male,Gold,Wallet,ElMenus,74,7.2,113,15.1,31.0,4.0,0,Traditional,Greater Cairo,1,11,141.94,1155.82,2024,3,17,Morning,No Discount,Cold
107561,2024-03-19 18:00:00,Cairo-Zamalek,Qishtouza Nutella,Medium,45.09,5,0.0,Nuts,58524,66.0,Male,Bronze,Wallet,In-store,11,0.8,132,33.3,81.7,5.0,1,Modern,Greater Cairo,0,18,31.56,257.01,2024,3,19,Evening,No Discount,Hot
108097,2024-03-25 08:00:00,Riyadh-Olaya,Om Ali Cream,Small,78.38,7,0.1,none,62636,49.0,Female,Unknown,Cash,In-store,31,6.4,144,42.4,37.4,1.0,0,Traditional,KSA,0,8,76.81,625.47,2024,3,25,Morning,Medium Discount,Hot
100785,2024-01-09 04:00:00,Cairo-Zamalek,Om Ali Cream,Large,136.45,6,0.0,Lotus,64140,50.0,Male,Unknown,Credit Card,In-store,28,9.0,128,30.2,84.6,3.0,0,Traditional,Greater Cairo,0,4,114.62,933.3199999999999,2024,1,9,Late Night,No Discount,Hot
101410,2024-01-15 16:15:00,Cairo-Zamalek,Om Ali Cream,Medium,88.56,6,0.0,Lotus,66883,45.0,Female,Silver,Cash,ElMenus,29,4.7,135,42.0,66.2,4.0,0,Traditional,Greater Cairo,0,16,74.39,605.75,2024,1,15,Afternoon,No Discount,Hot
100155,2024-01-02 14:30:00,Mansoura-Mashaya,Super B.Laban,Large,76.38,4,0.0,Pistachio,75854,58.0,Male,Silver,Cash,In-store,64,11.3,118,36.3,25.1,4.0,0,Signature,Delta,0,14,42.77,348.28999999999996,2024,1,2,Afternoon,No Discount,Hot
107807,2024-03-22 07:30:00,Riyadh-Olaya,Om Ali Cream,Medium,85.03,11,0.0,Pistachio,85635,38.0,Female,Bronze,Cash,ElMenus,82,8.5,138,26.9,84.0,3.0,0,Traditional,KSA,1,7,130.95,1066.28,2024,3,22,Morning,No Discount,Hot
103010,2024-02-01 08:15:00,Mansoura-Mashaya,Rice Pudding Nuts,Small,171.44,2,0.15,Pistachio,87248,17.0,Female,Unknown,Credit Card,Talabat,23,9.8,122,15.1,77.2,2.0,0,Traditional,Delta,0,8,48.0,390.88,2024,2,1,Morning,Medium Discount,Cold
101687,2024-01-18 13:30:00,Giza-Zayed,Super B.Laban,Small,72.72,6,0.0,Nutella,55341,19.0,Male,Unknown,Cash,Talabat,22,10.5,137,41.8,86.3,1.0,0,Signature,Greater Cairo,0,13,61.08,497.4,2024,1,18,Afternoon,No Discount,Hot
104015,2024-02-11 19:30:00,Mansoura-Mashaya,Sweet Koshary Mix,Medium,163.31,5,0.0,Lotus,57356,38.0,Male,Bronze,Instapay,Talabat,14,8.0,123,24.4,46.1,4.0,0,Signature,Delta,1,19,114.32,930.8699999999999,2024,2,11,Evening,No Discount,Moderate
107456,2024-03-18 15:45:00,Dubai-Marina,Ice Cream Mango,Medium,150.44,5,0.0,Lotus,87156,38.0,Female,Silver,Credit Card,Talabat,118,10.0,114,22.7,33.3,1.0,0,Ice Cream,UAE,0,15,105.31,857.51,2024,3,18,Afternoon,No Discount,Moderate
103864,2024-02-10 05:45:00,Giza-Zayed,Rice Pudding Oven,Large,64.93,11,0.0,none,62274,28.0,Female,Silver,Instapay,Mobile App,98,7.2,137,30.1,52.9,3.0,0,Traditional,Greater Cairo,1,5,99.99,814.22,2024,2,10,Morning,No Discount,Hot
102734,2024-01-29 11:15:00,Giza-Zayed,Rice Pudding Oven,Small,70.94,4,0.05,Pistachio,73374,70.0,Male,Unknown,Wallet,Mobile App,78,7.2,110,28.3,47.3,1.0,0,Traditional,Greater Cairo,0,11,39.73,323.49,2024,1,29,Morning,Low Discount,Hot
101896,2024-01-20 17:45:00,Dubai-Marina,Qishtouza Nutella,Medium,142.9,7,0.05,none,65402,43.5,Male,Unknown,Credit Card,Mobile App,17,6.3,103,15.5,47.3,3.0,0,Modern,UAE,1,17,140.04,1140.3400000000001,2024,1,20,Evening,Low Discount,Cold
105443,2024-02-26 16:30:00,Cairo-Nasr City,Rice Pudding Nuts,Medium,92.4,11,0.0,none,62796,74.0,Female,Gold,Wallet,Talabat,53,2.0,135,43.3,60.6,3.0,0,Traditional,Greater Cairo,0,16,142.3,1158.7,2024,2,26,Afternoon,No Discount,Hot
100570,2024-01-06 22:15:00,Dubai-Marina,Qishtouza Nutella,Medium,84.0,10,0.0,Lotus,82726,37.0,Male,Gold,Credit Card,In-store,106,0.7,136,43.4,20.4,3.0,0,Modern,UAE,1,22,117.6,957.6,2024,1,6,Late Night,No Discount,Hot
106710,2024-03-10 21:15:00,Riyadh-Olaya,Ice Cream Mango,Medium,133.65,7,0.0,none,60753,24.0,Female,Gold,Cash,Talabat,25,1.8,143,20.6,81.7,3.0,0,Ice Cream,KSA,1,21,130.98,1066.53,2024,3,10,Evening,No Discount,Moderate
105855,2024-03-01 23:30:00,Dubai-Marina,Rice Pudding Nuts,Medium,95.06,1,0.1,Nuts,74067,54.0,Male,Silver,Credit Card,Talabat,83,1.6,145,40.7,56.7,4.0,0,Traditional,UAE,1,23,13.31,108.37,2024,3,1,Late Night,Medium Discount,Hot
101817,2024-01-19 22:00:00,Cairo-Zamalek,Rice Pudding Nuts,Medium,53.59,5,0.05,Lotus,87258,43.5,Male,Silver,Cash,In-store,89,10.8,115,25.9,28.9,1.0,0,Traditional,Greater Cairo,1,22,37.51,305.46000000000004,2024,1,19,Late Night,Low Discount,Hot
108320,2024-03-27 15:45:00,Mansoura-Mashaya,Qishtouza Nutella,Small,124.91,11,0.0,Pistachio,85855,43.5,Female,Unknown,Instapay,ElMenus,86,10.9,125,44.4,77.5,5.0,0,Modern,Delta,0,15,192.36,1566.37,2024,3,27,Afternoon,No Discount,Hot
103395,2024-02-05 08:30:00,Cairo-Nasr City,Ice Cream Mango,Small,149.8,6,0.0,Nutella,66466,67.0,Female,Bronze,Instapay,ElMenus,89,13.8,141,24.9,47.6,3.0,0,Ice Cream,Greater Cairo,0,8,125.83,1024.63,2024,2,5,Morning,No Discount,Moderate
103328,2024-02-04 15:45:00,Dubai-Marina,Sweet Koshary Mix,Medium,132.42,7,0.0,Pistachio,72150,22.0,Male,Unknown,Cash,Talabat,80,6.9,139,29.4,30.8,3.0,0,Signature,UAE,1,15,129.77,1056.71,2024,2,4,Afternoon,No Discount,Hot
109983,2024-04-13 23:30:00,Riyadh-Olaya,Super B.Laban,Large,159.93,11,0.05,Nutella,60315,43.5,Male,Bronze,Instapay,ElMenus,117,8.4,108,24.3,34.7,4.0,0,Signature,KSA,1,23,246.29,2005.52,2024,4,13,Late Night,Low Discount,Moderate
106103,2024-03-04 13:30:00,Cairo-Nasr City,Qishtouza Lotus,Medium,109.71,10,0.0,Nuts,69463,13.0,Male,Silver,Credit Card,Mobile App,92,6.0,111,18.3,38.0,4.0,0,Modern,Greater Cairo,0,13,153.59,1250.6899999999998,2024,3,4,Afternoon,No Discount,Cold
102976,2024-01-31 23:45:00,Alex-Stanly,Rice Pudding Nuts,Large,176.9,6,0.0,Lotus,68589,44.0,Female,Silver,Credit Card,Mobile App,78,10.8,108,21.0,69.6,2.0,0,Traditional,Alexandria,0,23,148.6,1210.0,2024,1,31,Late Night,No Discount,Moderate
100981,2024-01-11 05:00:00,Giza-Zayed,Qishtouza Lotus,Medium,168.84,1,0.0,none,71528,20.0,Male,Silver,Credit Card,Talabat,94,5.4,148,16.4,79.8,1.0,0,Modern,Greater Cairo,0,5,23.64,192.48000000000002,2024,1,11,Morning,No Discount,Cold
100191,2024-01-02 23:30:00,Dubai-Marina,Ice Cream Mango,Medium,47.19,3,0.0,Nuts,85307,20.0,Male,Gold,Wallet,ElMenus,72,7.4,137,16.8,39.2,3.0,0,Ice Cream,UAE,0,23,19.82,161.39,2024,1,2,Late Night,No Discount,Cold
109332,2024-04-07 04:45:00,Dubai-Marina,Qishtouza Nutella,Large,90.08,6,0.0,Pistachio,73088,37.0,Male,Unknown,Cash,Talabat,116,5.1,144,18.1,42.7,4.0,0,Modern,UAE,1,4,75.67,616.15,2024,4,7,Late Night,No Discount,Cold
105089,2024-02-23 00:00:00,Riyadh-Olaya,Qishtouza Nutella,Medium,126.78,10,0.0,Nuts,78010,32.0,Male,Unknown,Wallet,Mobile App,58,14.3,129,28.3,59.0,5.0,1,Modern,KSA,1,0,177.49,1445.29,2024,2,23,Late Night,No Discount,Hot
100700,2024-01-08 06:45:00,Alex-Stanly,Rice Pudding Nuts,Medium,127.74,10,0.0,Nutella,79412,51.0,Male,Bronze,Cash,Talabat,67,3.0,149,25.5,70.1,3.0,0,Traditional,Alexandria,0,6,178.84,1456.2399999999998,2024,1,8,Morning,No Discount,Hot
109760,2024-04-11 15:45:00,Giza-Zayed,Super B.Laban,Medium,47.2,9,0.0,Lotus,77856,54.0,Male,Bronze,Cash,Talabat,22,10.4,133,41.5,30.9,3.0,0,Signature,Greater Cairo,0,15,59.47,484.27,2024,4,11,Afternoon,No Discount,Hot
100607,2024-01-07 07:30:00,Dubai-Marina,Qishtouza Lotus,Medium,42.31,5,0.15,none,89827,55.0,Male,Bronze,Wallet,ElMenus,18,13.4,113,35.7,31.5,3.0,0,Modern,UAE,1,7,29.62,241.17000000000002,2024,1,7,Morning,Medium Discount,Hot
100302,2024-01-04 03:15:00,Cairo-Nasr City,Rice Pudding Oven,Large,81.06,8,0.0,Pistachio,73130,43.0,Female,Bronze,Wallet,Mobile App,81,3.7,142,16.9,42.7,3.0,0,Traditional,Greater Cairo,0,3,90.79,739.27,2024,1,4,Late Night,No Discount,Cold
103421,2024-02-05 15:00:00,Alex-Stanly,Om Ali Cream,Large,98.19,3,0.0,none,72491,74.0,Female,Unknown,Instapay,Mobile App,109,4.8,144,16.8,24.2,1.0,0,Traditional,Alexandria,0,15,41.24,335.81,2024,2,5,Afternoon,No Discount,Cold
109805,2024-04-12 03:00:00,Tanta-Saeed,Rice Pudding Nuts,Medium,85.26,8,0.0,Lotus,85502,17.0,Female,Unknown,Wallet,Talabat,36,14.5,138,15.3,39.7,3.0,0,Traditional,Delta,1,3,95.49,777.57,2024,4,12,Late Night,No Discount,Cold
101061,2024-01-12 01:00:00,Cairo-Nasr City,Qishtouza Nutella,Large,101.33,8,0.0,Lotus,83468,48.0,Female,Silver,Cash,Talabat,76,3.0,138,34.6,64.5,5.0,0,Modern,Greater Cairo,1,1,113.49,924.13,2024,1,12,Late Night,No Discount,Hot
103445,2024-02-05 21:00:00,Tanta-Saeed,Rice Pudding Nuts,Medium,159.73,4,0.15,none,62028,43.5,Male,Unknown,Cash,In-store,88,9.6,131,39.8,66.6,1.0,0,Traditional,Delta,0,21,89.45,728.37,2024,2,5,Evening,Medium Discount,Hot
101070,2024-01-12 03:15:00,Mansoura-Mashaya,Ice Cream Mango,Medium,125.63,10,0.0,Nutella,84664,43.5,Female,Gold,Instapay,ElMenus,11,6.0,148,24.8,25.0,3.0,1,Ice Cream,Delta,1,3,175.88,1432.1799999999998,2024,1,12,Late Night,No Discount,Moderate
102206,2024-01-23 23:15:00,Cairo-Nasr City,Rice Pudding Nuts,Small,49.03,11,0.0,none,60895,66.0,Male,Unknown,Credit Card,In-store,13,4.5,123,34.3,82.9,4.0,0,Traditional,Greater Cairo,0,23,75.51,614.84,2024,1,23,Late Night,No Discount,Hot
109436,2024-04-08 06:45:00,Cairo-Nasr City,Rice Pudding Oven,Large,170.38,1,0.1,Pistachio,58159,24.0,Female,Unknown,Cash,Mobile App,107,5.3,118,15.4,55.7,1.0,0,Traditional,Greater Cairo,0,6,23.85,194.23,2024,4,8,Morning,Medium Discount,Cold
107340,2024-03-17 10:45:00,Riyadh-Olaya,Rice Pudding Nuts,Small,151.49,5,0.0,Nuts,82698,43.5,Female,Unknown,Wallet,Mobile App,51,11.0,106,15.4,49.0,2.0,0,Traditional,KSA,1,10,106.04,863.49,2024,3,17,Morning,No Discount,Cold
108209,2024-03-26 12:00:00,Alex-Stanly,Super B.Laban,Medium,61.68,7,0.0,none,64115,22.0,Male,Bronze,Instapay,Mobile App,105,8.2,139,18.5,61.6,3.0,0,Signature,Alexandria,0,12,60.45,492.21,2024,3,26,Afternoon,No Discount,Cold
107680,2024-03-20 23:45:00,Dubai-Marina,Qishtouza Lotus,Medium,98.53,9,0.15,Nuts,85505,43.5,Female,Silver,Credit Card,In-store,115,10.8,134,34.2,42.0,3.0,0,Modern,UAE,0,23,124.15,1010.92,2024,3,20,Late Night,Medium Discount,Hot
104643,2024-02-18 08:30:00,Mansoura-Mashaya,Qishtouza Lotus,Large,78.54,10,0.0,Nutella,79251,52.0,Male,Bronze,Wallet,Mobile App,115,12.1,105,38.1,23.6,1.0,0,Modern,Delta,1,8,109.96,895.3600000000001,2024,2,18,Morning,No Discount,Hot
107684,2024-03-21 00:45:00,Dubai-Marina,Om Ali Cream,Small,169.93,2,0.0,none,78026,39.0,Male,Silver,Cash,In-store,101,13.3,103,41.8,38.4,3.0,0,Traditional,UAE,0,0,47.58,387.44,2024,3,21,Late Night,No Discount,Hot
109008,2024-04-03 19:45:00,Cairo-Nasr City,Qishtouza Lotus,Medium,132.49,5,0.15,Lotus,74229,48.0,Male,Bronze,Cash,ElMenus,101,10.5,139,29.2,84.0,1.0,0,Modern,Greater Cairo,0,19,92.74,755.19,2024,4,3,Evening,Medium Discount,Hot
107997,2024-03-24 07:00:00,Tanta-Saeed,Sweet Koshary Mix,Large,153.43,5,0.0,none,70922,69.0,Male,Gold,Wallet,In-store,79,1.7,144,39.7,29.1,3.0,0,Signature,Delta,1,7,107.4,874.5500000000001,2024,3,24,Morning,No Discount,Hot
105601,2024-02-28 08:00:00,Alex-Stanly,Ice Cream Mango,Medium,57.65,11,0.0,Lotus,74017,57.0,Female,Silver,Credit Card,Talabat,71,12.1,104,34.6,72.6,5.0,0,Ice Cream,Alexandria,0,8,88.78,722.93,2024,2,28,Morning,No Discount,Hot
109152,2024-04-05 07:45:00,Tanta-Saeed,Qishtouza Nutella,Large,97.35,4,0.1,none,64242,17.0,Female,Gold,Cash,ElMenus,118,4.1,127,40.3,54.2,3.0,1,Modern,Delta,1,7,54.52,443.91999999999996,2024,4,5,Morning,Medium Discount,Hot
107023,2024-03-14 03:30:00,Dubai-Marina,Qishtouza Nutella,Medium,81.1,11,0.15,Nutella,72302,61.0,Male,Unknown,Instapay,Mobile App,40,9.2,128,44.6,81.5,5.0,0,Modern,UAE,0,3,124.89,1016.9899999999999,2024,3,14,Late Night,Medium Discount,Hot
104894,2024-02-20 23:15:00,Mansoura-Mashaya,Qishtouza Lotus,Large,123.29,9,0.05,Nutella,52582,32.0,Female,Silver,Credit Card,In-store,49,14.5,103,43.2,40.7,3.0,0,Modern,Delta,0,23,155.35,1264.96,2024,2,20,Late Night,Low Discount,Hot
100226,2024-01-03 08:15:00,Cairo-Zamalek,Sweet Koshary Mix,Medium,99.35,1,0.0,Lotus,50329,62.0,Female,Bronze,Wallet,In-store,36,11.4,121,25.8,41.1,3.0,0,Signature,Greater Cairo,0,8,13.91,113.25999999999999,2024,1,3,Morning,No Discount,Hot
103355,2024-02-04 22:30:00,Mansoura-Mashaya,Ice Cream Mango,Small,53.36,10,0.0,none,81967,12.0,Male,Gold,Wallet,ElMenus,20,12.1,124,24.9,89.1,2.0,0,Ice Cream,Delta,1,22,74.7,608.3000000000001,2024,2,4,Late Night,No Discount,Moderate
105896,2024-03-02 09:45:00,Alex-Stanly,Qishtouza Nutella,Medium,166.06,7,0.1,none,84962,18.0,Male,Gold,Cash,ElMenus,69,2.2,114,32.6,39.7,2.0,0,Modern,Alexandria,1,9,162.74,1325.16,2024,3,2,Morning,Medium Discount,Hot
108755,2024-04-01 04:30:00,Dubai-Marina,Super B.Laban,Large,69.72,7,0.0,Nutella,65549,50.0,Female,Silver,Wallet,Talabat,28,3.3,148,38.4,54.3,3.0,0,Signature,UAE,0,4,68.33,556.37,2024,4,1,Late Night,No Discount,Hot
103437,2024-02-05 19:00:00,Cairo-Nasr City,Rice Pudding Oven,Medium,58.68,2,0.0,none,89128,36.0,Male,Silver,Credit Card,Mobile App,79,1.6,130,36.9,85.9,1.0,0,Traditional,Greater Cairo,0,19,16.43,133.79,2024,2,5,Evening,No Discount,Hot
101694,2024-01-18 15:15:00,Dubai-Marina,Rice Pudding Nuts,Large,93.04,11,0.0,Pistachio,84414,16.0,Male,Bronze,Cash,Mobile App,102,6.5,132,37.7,77.2,3.0,0,Traditional,UAE,0,15,143.28,1166.72,2024,1,18,Afternoon,No Discount,Hot
106894,2024-03-12 19:15:00,Cairo-Zamalek,Super B.Laban,Large,128.18,10,0.0,Pistachio,50277,12.0,Female,Bronze,Credit Card,ElMenus,45,5.1,141,31.7,42.7,3.0,0,Signature,Greater Cairo,0,19,179.45,1461.2500000000002,2024,3,12,Evening,No Discount,Hot
101046,2024-01-11 21:15:00,Alex-Stanly,Qishtouza Lotus,Large,146.4,8,0.1,Lotus,82596,36.0,Female,Silver,Instapay,ElMenus,90,3.1,137,24.6,66.9,3.0,0,Modern,Alexandria,0,21,163.97,1335.17,2024,1,11,Evening,Medium Discount,Moderate
103447,2024-02-05 21:30:00,Alex-Stanly,Sweet Koshary Mix,Medium,112.56,5,0.05,Nuts,68729,40.0,Female,Gold,Wallet,Mobile App,62,7.0,113,25.6,68.9,5.0,0,Signature,Alexandria,0,21,78.79,641.5899999999999,2024,2,5,Evening,Low Discount,Hot
108051,2024-03-24 20:30:00,Giza-Zayed,Qishtouza Lotus,Small,73.54,4,0.0,Nuts,83785,43.5,Male,Gold,Cash,ElMenus,74,8.3,132,40.5,34.8,4.0,0,Modern,Greater Cairo,1,20,41.18,335.34000000000003,2024,3,24,Evening,No Discount,Hot
109147,2024-04-05 06:30:00,Riyadh-Olaya,Rice Pudding Oven,Medium,61.49,4,0.05,none,50839,34.0,Female,Unknown,Credit Card,Mobile App,96,7.0,116,30.4,87.6,1.0,1,Traditional,KSA,1,6,34.43,280.39,2024,4,5,Morning,Low Discount,Hot
109982,2024-04-13 23:15:00,Tanta-Saeed,Rice Pudding Nuts,Medium,94.3,4,0.0,Lotus,73012,58.0,Male,Silver,Credit Card,Mobile App,81,6.2,112,35.2,57.8,4.0,0,Traditional,Delta,1,23,52.81,430.01,2024,4,13,Late Night,No Discount,Hot
104736,2024-02-19 07:45:00,Dubai-Marina,Rice Pudding Nuts,Small,55.94,6,0.0,Nutella,74206,56.0,Female,Bronze,Wallet,ElMenus,18,10.8,111,21.1,48.8,4.0,0,Traditional,UAE,0,7,46.99,382.63,2024,2,19,Morning,No Discount,Moderate
104497,2024-02-16 20:00:00,Alex-Stanly,Qishtouza Nutella,Large,71.19,9,0.0,Pistachio,79022,55.0,Female,Gold,Instapay,In-store,96,13.3,122,26.1,23.2,5.0,0,Modern,Alexandria,1,20,89.7,730.4100000000001,2024,2,16,Evening,No Discount,Hot
101219,2024-01-13 16:30:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,166.78,3,0.0,Nuts,51845,16.0,Female,Unknown,Wallet,Talabat,60,9.8,111,16.3,75.8,2.0,0,Traditional,Delta,1,16,70.05,570.39,2024,1,13,Afternoon,No Discount,Cold
106016,2024-03-03 15:45:00,Giza-Zayed,Qishtouza Nutella,Medium,72.13,4,0.0,Pistachio,52620,55.0,Male,Gold,Credit Card,ElMenus,66,7.1,134,42.2,51.7,5.0,0,Modern,Greater Cairo,1,15,40.39,328.90999999999997,2024,3,3,Afternoon,No Discount,Hot
109720,2024-04-11 05:45:00,Cairo-Zamalek,Sweet Koshary Mix,Medium,112.56,1,0.0,Nuts,67343,16.0,Female,Unknown,Wallet,ElMenus,63,8.4,128,29.0,57.9,2.0,0,Signature,Greater Cairo,0,5,15.76,128.32,2024,4,11,Morning,No Discount,Hot
103988,2024-02-11 12:45:00,Cairo-Nasr City,Super B.Laban,Medium,125.87,4,0.0,Pistachio,86749,15.0,Male,Gold,Wallet,ElMenus,12,9.7,142,37.0,65.9,2.0,0,Signature,Greater Cairo,1,12,70.49,573.97,2024,2,11,Afternoon,No Discount,Hot
104912,2024-02-21 03:45:00,Mansoura-Mashaya,Rice Pudding Oven,Medium,56.16,9,0.05,none,78466,45.0,Male,Unknown,Credit Card,Mobile App,31,6.9,133,18.7,79.4,3.0,0,Traditional,Delta,0,3,70.76,576.1999999999999,2024,2,21,Late Night,Low Discount,Cold
109493,2024-04-08 21:00:00,Cairo-Zamalek,Super B.Laban,Large,121.14,2,0.0,Lotus,70770,43.5,Male,Gold,Instapay,ElMenus,22,6.1,125,24.3,61.8,2.0,0,Signature,Greater Cairo,0,21,33.92,276.2,2024,4,8,Evening,No Discount,Moderate
104494,2024-02-16 19:15:00,Riyadh-Olaya,Rice Pudding Oven,Small,60.65,11,0.0,Nutella,63747,37.0,Female,Bronze,Cash,In-store,32,12.1,135,35.0,65.1,4.0,0,Traditional,KSA,1,19,93.4,760.55,2024,2,16,Evening,No Discount,Hot
106945,2024-03-13 08:00:00,Dubai-Marina,Om Ali Cream,Small,72.01,3,0.05,Nutella,67820,38.0,Male,Unknown,Wallet,ElMenus,10,7.3,137,15.9,79.2,5.0,0,Traditional,UAE,0,8,30.24,246.27000000000004,2024,3,13,Morning,Low Discount,Cold
105700,2024-02-29 08:45:00,Cairo-Zamalek,Qishtouza Lotus,Medium,145.72,9,0.0,Pistachio,52043,31.0,Male,Bronze,Credit Card,In-store,101,1.4,147,24.3,89.5,3.0,0,Modern,Greater Cairo,0,8,183.61,1495.0900000000001,2024,2,29,Morning,No Discount,Moderate
108353,2024-03-28 00:00:00,Tanta-Saeed,Qishtouza Nutella,Large,114.58,11,0.15,none,65201,71.0,Female,Bronze,Cash,In-store,76,0.6,106,21.9,58.2,2.0,0,Modern,Delta,0,0,176.45,1436.83,2024,3,28,Late Night,Medium Discount,Moderate
100957,2024-01-10 23:00:00,Giza-Zayed,Qishtouza Nutella,Medium,137.39,5,0.1,none,62458,32.0,Female,Gold,Wallet,Talabat,19,12.4,135,36.8,21.8,3.0,0,Modern,Greater Cairo,0,23,96.17,783.1199999999999,2024,1,10,Late Night,Medium Discount,Hot
